15;21;27;35;26;40;26;49;36;11;59;62;29;63;30;62;23;67;35;29;2;22;58;67;67;68;56;11;42;29;69;21;19;72;37;73;24;15;70;77;82;83;84;86;86;90;92;93;93;98;
15;21;27;26;35;26;40;36;11;49;59;29;62;30;62;23;63;35;29;2;22;58;67;67;67;56;11;42;29;68;21;19;69;37;72;24;15;70;73;77;82;83;84;86;86;90;92;93;93;98;
15;21;26;27;26;35;36;11;40;49;29;59;30;62;23;62;35;29;2;22;58;63;67;67;56;11;42;29;67;21;19;68;37;69;24;15;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
15;21;26;26;27;35;11;36;40;29;49;30;59;23;62;35;29;2;22;58;62;63;67;56;11;42;29;67;21;19;67;37;68;24;15;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
15;21;26;26;27;11;35;36;29;40;30;49;23;59;35;29;2;22;58;62;62;63;56;11;42;29;67;21;19;67;37;67;24;15;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
15;21;26;26;11;27;35;29;36;30;40;23;49;35;29;2;22;58;59;62;62;56;11;42;29;63;21;19;67;37;67;24;15;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
15;21;26;11;26;27;29;35;30;36;23;40;35;29;2;22;49;58;59;62;56;11;42;29;62;21;19;63;37;67;24;15;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
15;21;11;26;26;27;29;30;35;23;36;35;29;2;22;40;49;58;59;56;11;42;29;62;21;19;62;37;63;24;15;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
15;11;21;26;26;27;29;30;23;35;35;29;2;22;36;40;49;58;56;11;42;29;59;21;19;62;37;62;24;15;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;15;21;26;26;27;29;23;30;35;29;2;22;35;36;40;49;56;11;42;29;58;21;19;59;37;62;24;15;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;15;21;26;26;27;23;29;30;29;2;22;35;35;36;40;49;11;42;29;56;21;19;58;37;59;24;15;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;15;21;26;26;23;27;29;29;2;22;30;35;35;36;40;11;42;29;49;21;19;56;37;58;24;15;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;15;21;26;23;26;27;29;2;22;29;30;35;35;36;11;40;29;42;21;19;49;37;56;24;15;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;15;21;23;26;26;27;2;22;29;29;30;35;35;11;36;29;40;21;19;42;37;49;24;15;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;15;21;23;26;26;2;22;27;29;29;30;35;11;35;29;36;21;19;40;37;42;24;15;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;15;21;23;26;2;22;26;27;29;29;30;11;35;29;35;21;19;36;37;40;24;15;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;15;21;23;2;22;26;26;27;29;29;11;30;29;35;21;19;35;36;37;24;15;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;15;21;2;22;23;26;26;27;29;11;29;29;30;21;19;35;35;36;24;15;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;15;2;21;22;23;26;26;27;11;29;29;29;21;19;30;35;35;24;15;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
11;2;15;21;22;23;26;26;11;27;29;29;21;19;29;30;35;24;15;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;15;21;22;23;26;11;26;27;29;21;19;29;29;30;24;15;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;15;21;22;23;11;26;26;27;21;19;29;29;29;24;15;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;15;21;22;11;23;26;26;21;19;27;29;29;24;15;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;15;21;11;22;23;26;21;19;26;27;29;24;15;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;15;11;21;22;23;21;19;26;26;27;24;15;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;21;22;21;19;23;26;26;24;15;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;21;21;19;22;23;26;24;15;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;21;19;21;22;23;24;15;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;19;21;21;22;23;15;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;19;21;21;22;15;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;19;21;21;15;22;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;19;21;15;21;22;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;19;15;21;21;22;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;15;19;21;21;22;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;15;19;21;21;22;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;15;19;21;21;22;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;15;19;21;21;22;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;15;19;21;21;22;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;15;19;21;21;22;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
2;11;11;15;15;19;21;21;22;23;24;26;26;27;29;29;29;30;35;35;36;37;40;42;49;56;58;59;62;62;63;67;67;67;68;69;70;72;73;77;82;83;84;86;86;90;92;93;93;98;
